I don't know about greatest ever, there's a lot.	"I do not know if I would classify any as ""Greatest ever"" but there are a lot."	I do not know about the greatest ever, there is a lot.	There are a lot, I can't say one is the greatest.	I do not know about it being the greatest, there are a lot of greats.
yea, um, this is a korean singer, who is really good.	Yes, this is a really good Korean singer.	Yes, she is korean, she sings very well.	Yes, this is a very high-quality Korean songstress.	There is a korean singer who is very good.
The Omen  Jaws  The Exorcist  Carrie  Scream  If you know a movie that is scarier, mention it too	"Please mention if you know of a movie that is scarier than; ""The Omen,"" Jaws,"" ""The Exorcist,"" ""Carrie,"" and ""Scream""."	The Omen, Jaws, The Exorcist, Carrie, and Scream are scary movies, if you know a movie that is scarier, then, mention that too.	"""The Omen,"" ""Jaws,"" ""The Exorcist,"" ""Carrie,"" ""Scream"" ... If you're aware of a film that is more frightening, name it, as well."	Some scary movies are The Omen, Jaws, The Exorcist, Carrie, and Scream. If you know one that is scarier, please mention it.
how could anyone hate tom cruise.	How can anyone hate Tom Cruise?	How could anyone dislike Tom Cruise?	In what way is anybody able to despise Tom Cruise?	No one can dislike Tom Cruise.
IT weight is 1, it's a trick question!!	It is a trick question, it weighs one.	IT 's weight is 1, it is a trick question!	It's weight measurement is 1, the question is deceptive!	Its weight is 1, it is a trick question.
they all sux.. Panget rock band rule!	They're all terrible. Panget Rock is the best.	I am not fond of any of them. Panget Rock Band is the best.	"They are all no good. The ""Panget"" rock band is the best."	All the rest are bad.  Panget Rock band rules.
Especially when she wuz makin fun of Jessica Simpson washing dat car!	Especially when she was laughing at Jessica Simpson.	She made fun of Jessica Simpson in a scene where she was washing a car.	Especially when she was poking fun of Jessica Simpson washing that car!	Especially when she was making fun of Jessica Simpson washing that car.
Not close to a PSP, but close enough.	It's not similar to a Playstation Portable, but close enough.	It is not close to a PSP but it is close enough.	It is not close to a PlayStation Portable (PSP), but it is close enough.	Not close enough to a PSP, but close enough.
I don't know what the hell that has to do with whos better looking but OKAY !	I don't understand what that has to do with who's better looking?	I am unsure of how that is relevant to the question of who is more attractive.	I do not know what on earth that has to do with who is better looking, but - all right.	I do not know what in the world that has do to with who is better looking, but okay.
Journey, PINK FLOYD, The POLICE, The EAGLES & RUSH... omg!	Journey, Pink Floyd, The Police, The Eagles, and Rush - oh my!	I like Journey, Pink Floyd, The Police, The Eagles, and Rush.	Oh goodness, Journey, Pink Floyd, The Police, the Eagles, and Rush!	Journey, Pink Floyd, The Police, The Eagles, and Rush are all great classic bands.
also most you can charge your ipod while listening.	Also, you can mostly charge your iPod while listening.	Also, most of you can charge you iPod wile listening.	Also, it is the most you can charge your IPOD while listening to it.	You can charge your Ipod while listening.
hope no one is offended: blonde joke.	I hope no one is offended by a blonde joke.	I hope that no one is offended by blonde jokes.	I hope no one was offended by that blonde joke.	I hope no one is offended at the joke.
if so what do they do to you?	If so, what do they do to you?	What do they do to you?	If so, what do they do to you?	What did they do to you?
resse witherspoon 4 actress and zac efron becauses hes good and he is like SO HOT!!!!!!!!!	I choose Reese Witherspoon for an actress and I choose Zac Efron due to his quality acting ability and extreme physical attractiveness.	Reese Witherspoon for the actress and Zac Efron because he is good and is very attractive.	Reese Witherspoon for actress and Zac Efron because he is good and he is so handsome.	Reese Witherspoon for actress and Zack Efron because he is good and handsome too.
i say omarion.he has the hair clothes and body,a triple deal on one person.	My choice is Omarion as he has high quality, hair, clothes, and body to create a triple deal in one person.	I would say Omarion because he has the hair, clothes, and body; A triple deal on a single person.	I pick Omarion, he has the hair, the clothes, and the body.  A triple deal on one person.	Omarion has the hair, clothes, and the body.
Yo mama's so stupid, she put a ruler on her pillow to see how long she slept.	Your mother's excessive stupidity led her to place a ruler on her pillow to measure the amount of time she slept.	Your mother is so stupid that she placed a ruler onto her pillow to see how long she slept.	Your mother is so ridiculous that she put a ruler on her pillow to see how long she slept.	Your mom put a ruler on her pillow to see how long she slept.
big deal, so the movie industry recg.gay's out there...	This is not a significant observation as the movie industry Recg.Gay's is in operation.	Is it not a big deal that the movie industry recognizes the homosexual community that is out there.	It is big deal that the movie industry is recognizing gays.	The movie industry recognizes gay people.
Check out 9&1/2 weeks, when Mickey Rourke was HOT!!	"Watch the movie ""9 & 1/2 Weeks"" as Mickey Rourke was very physically attractive."	"Watch the movie ""9 & 1/2 Weeks"" where Mickey Rourke was still very attractive."	Check out 9 & 1/2 Weeks, when Mickey Rourke was at his prime.	You can see how handsome Mickey Rourke is in 9 1/2 weeks.
Not sure what's gonna happen, sure it will be good and OH YEAH!!!!!!!	I am not sure what is going to happen but I am sure it will be good.	I'm not sure what is going to happen, I'm sure it will be good.	I am not sure what will happen, but I am sure it will be good. Oh, yes.	I am not sure what will happen, however, I am sure that it will be good.
