thats a chance your gonna have to take.	That is a chance you are going to have to take.	That is a chance that you are going to have to take.	That is a risk that you are going to have to take.	That is a risk you will have to take.
So if you want to be attractive to losers, creeps, and pervs Drink up!	So drink up, if you want to be attractive to losers, creeps and perverts!	So drink up, if you want to be attractive to deadbeats, vagabonds, and deviants.	If you are interested in being attracted to unsavory people, by all means, drink.	Therefore, if you want to be attractive to people who are unsuccessful, strange, and perverse then you ought to drink heavily.
not for anything but lookin at	Good for nothing, but enjoying visually.	Not good for anything besides looking at.	It is only for looking at it.	Not for anything other than the appearance.
After i while i t passes and i still love him	After awhile it passes and I still love him.	After a while, it passes and I still love him.	After a long time it passes and I still love him.	Even though time has passed, I still love him.
IT'S YOUR OWN LIFE, AS YOU SAID.	As you stated, it is your life.	As you said, it is your own life.	It is your own life as you said.	It is your own life, make your own decisions.
(and now even in devorce im stuck with it !	Even in divorce I am stuck with it!	And now, I am stuck with it, despite my divorce!	Even now in divorce I am stuck with it.	Even though I am getting divorced, I am still stuck with this.
just because he has the potential to be a great boyfriend doesnt mean he is.	Just because he has potential to be a great boyfriend does not make him one.	Just because he has the potential to be a great boyfriend, does not mean that he is.	Just because he has the potential to be a great boyfriend does not mean he is.	Just because he has potential to be a decent boyfriend, does not mean that he will be.
sure let me know more 'bout you	Sure, tell me more about yourself.	Sure, let me know more about you.	Sure, let me know more about you.	Of course, let me get to know you more.
when one minute you want to throttle the other person & the next you want to jump their bones	One minute you want to throttle the other person and the next you want to jump on them.	It is frustrating when one minute you would like to beat-up the person and the next minute you want to have sex with them.	When one minute you want to throttle the other person and the next you want to have sex.	One minuite you might be fighting, the other you might feel passion for them.
the girlz that are pretty or have a great personality.	I like girls who are pretty or have a great personality.	The girls who are pretty or have a great personality.	The women that are pretty, or a great personality.	I like girls that are pretty or have a great personality.
